transaction_id,date,account_number,transaction_type,amount,currency,status,merchant,location
ec03aa16-5558-42df-87e2-7bb3136e0fe0,2024-11-30,GB36DOAY11796413737806,Transfer,4972.71,CHF,Failed,"Martinez, Hunt and Parker",East Adam
c1a027a3-f613-4e16-95fa-cfb283441adc,2024-12-02,GB30RNOD64566383476553,Transfer,4625.17,GBP,Pending,N/A,Cherylburgh
f44b4736-ea3e-462b-a2a0-352a8df95401,2025-01-15,GB27COCV06881126882671,Deposit,1540.15,GBP,Failed,N/A,West Daniel
ec335e06-1c0b-42e5-bf41-b83aed28a222,2024-12-20,GB49QKEV01754584860592,Withdrawal,3364.68,CHF,Completed,Gutierrez Group,West Jennifer
953546ca-5863-42d0-adf0-87221e85b301,2024-08-18,GB67AHJC24042248213493,Withdrawal,4238.05,EUR,Failed,Anderson and Sons,West Davidtown
44da3036-2596-4e93-857a-9e830c259b1a,2024-07-10,GB40WDUA71705318633511,Withdrawal,4935.59,GBP,Completed,N/A,Lake Justinhaven
63245a0c-9a65-431b-ace0-e15e6bdbaa18,2024-12-27,GB13XQTD39251245838499,Deposit,950.03,GBP,Pending,Torres and Sons,East Cassandra
52277b8b-fa1e-49bc-9d7f-9bf13248040b,2024-03-05,GB86HAHW10502760136518,Deposit,249.39,EUR,Pending,N/A,North Amandaport
27a9e63e-225d-4812-b8a1-d44b33f9f3a1,2024-10-08,GB48AAFQ67761606857672,Payment,4165.14,USD,Completed,"Burgess, Harper and Allen",Lake Justin
b11a9a92-6641-41cb-a103-c46cde20fe0b,2025-02-15,GB03BZSR72186353259880,Payment,2068.8,EUR,Completed,N/A,New Monica
cb880a8f-c4fe-4d0b-9fa4-20bb271ad9af,2024-04-02,GB46DWQU49545843237622,Payment,3202.25,EUR,Pending,N/A,South Annaport
858a489c-3ece-4215-a07e-639282583dfd,2024-06-23,GB31FXXL99287028035796,Withdrawal,2905.37,GBP,Failed,N/A,North Ashley
58696247-88f1-4a45-8631-aa2f9743ed88,2024-09-19,GB78CLUL47582054691965,Transfer,4343.16,USD,Completed,Shields Inc,Gomezchester
62b2042a-893a-44b4-90c4-8c1e5d19523e,2024-07-30,GB03BHVF79410690044950,Deposit,3073.18,GBP,Failed,N/A,West Erika
309c9d3d-49fc-4f90-b248-b229d376b0e3,2024-07-03,GB64AGUN46359428859986,Deposit,3291.2,USD,Completed,Gutierrez-Hall,South Carrie
d2309ed3-59d5-4cbb-867f-024a40363f90,2024-07-05,GB06PQIH68237641673298,Withdrawal,1568.93,GBP,Completed,N/A,South Christopherchester
982a6de1-cd27-4dc4-ab9f-410bfd0c6817,2024-10-09,GB77EUYB87620500937205,Withdrawal,1990.58,CHF,Completed,"Moss, Alexander and Lynch",West Jenniferberg
0a37b64b-8069-4c75-98c2-f2c808eb6ae8,2025-02-19,GB37MJFP82130813482197,Payment,1633.2,USD,Completed,"Stevens, Lutz and Wilkinson",South Christopherview
407f02eb-ab65-4521-94c5-3b90395b56ea,2024-03-12,GB21ESEE64539343511794,Deposit,783.21,CHF,Pending,N/A,Port Michealland
025ce224-e3e5-4038-bd91-654c749235fb,2024-02-28,GB30ZWVH36639044239996,Payment,1894.63,CHF,Pending,Hall LLC,Floresside
1b477892-7e2c-45b1-8b83-2226c9f339e7,2024-12-28,GB25QZNH39610047120089,Transfer,4717.24,GBP,Failed,N/A,Marquezberg
3bf1a6d9-a916-4f21-9ec8-e79cf7f81db2,2025-02-10,GB54KOKI58972475219202,Withdrawal,1437.4,GBP,Completed,N/A,Moorechester
869891dc-fdf6-4872-9fdb-d47bc620962f,2025-01-20,GB36PTVO99475413051393,Deposit,3802.57,USD,Failed,Gillespie-Smith,South Ryanport
f43d8d6f-acfd-4bab-a6ea-2ac3371cdd50,2024-09-14,GB06PAIO26103962552448,Transfer,2094.25,USD,Pending,N/A,Bellmouth
62e5222c-e112-49a3-a0c7-855fb6f5429b,2024-06-09,GB03FYTZ25270990837260,Payment,709.67,USD,Completed,N/A,Lake Leslie
9f54860b-49f5-49f3-8030-d342201d3296,2024-07-04,GB46BPFK01701409627299,Payment,392.59,EUR,Failed,N/A,Deniseton
0e1b03a8-6920-4e18-9d90-71587d04b641,2024-11-15,GB76THYK93744064788670,Deposit,3341.98,GBP,Pending,"May, Carr and Turner",Lake Caitlin
0ad3d737-8940-496b-9368-4fa9dea75f2e,2024-06-17,GB61PQGE99305069589501,Payment,942.73,CHF,Pending,N/A,New Markhaven
8ab289ff-6f86-483f-bfc8-0031c145a8e3,2025-02-05,GB18NGQT29811084582092,Payment,1303.38,USD,Completed,Miller and Sons,Patriciaburgh
8e7505db-ba16-4bfd-a360-dc73c23e49fa,2024-03-06,GB56JASR06594103650468,Deposit,4774.88,USD,Completed,N/A,Andersonbury
3e0e781b-2ac0-4aee-b6b2-87eeeed81ac7,2025-01-08,GB47TPZB80690398170293,Payment,4556.13,GBP,Failed,Tucker PLC,Edwardsfort
8edd5707-921e-4f96-842f-eef0c4775673,2024-05-17,GB70QZQM26215858456913,Transfer,1469.54,CHF,Completed,"Coleman, Richardson and Velasquez",Diazmouth
ea22e10c-6575-4d41-aa30-7b3eba6401b0,2024-03-24,GB83QVTU98937869370847,Payment,1003.86,EUR,Completed,Greene-Lewis,Maddoxfort
06f0ef31-40b6-43e6-b99a-c5daa6a8694c,2024-12-28,GB70GPAY71698444504260,Withdrawal,4016.69,GBP,Failed,N/A,East Mary
1fb803f7-5da2-465b-9c56-5130e1887a58,2024-06-05,GB61AYAN88708600626698,Transfer,975.87,CHF,Completed,Reyes-Morales,North Darryl
8e84e8e7-bca2-4b19-98b8-ded64b311ac9,2024-06-18,GB56ITYK26117284118114,Withdrawal,3550.42,USD,Failed,N/A,Weberfort
1e5b533d-8806-4b5d-a427-dfc56d719eae,2024-04-16,GB63SKRB21971505235440,Withdrawal,1114.5,CHF,Failed,N/A,Carlsonfort
56e091d9-e6b9-4322-8ed4-94b315b28f98,2024-11-27,GB69WRIO75543281512437,Withdrawal,326.45,USD,Failed,Everett-George,Gregoryfort
1d7be56b-f8d7-422b-a7a1-a0240d39ed54,2024-07-21,GB78KKKG02366134773121,Deposit,845.36,GBP,Pending,Barry Inc,Port Josephhaven
b847d321-0bc4-4226-b7d5-4d5df825fb27,2024-11-18,GB11HTZV11873415496485,Withdrawal,2671.1,EUR,Completed,N/A,Andrewborough
06678a64-aa24-409e-afe7-6802b10b6e25,2024-06-14,GB97AKRN20588982046549,Payment,2105.57,EUR,Failed,"Mullen, Smith and Rodriguez",Port William
40ccc60a-defb-47c8-b0ff-e1436b3c5058,2025-01-10,GB92GNLZ99773966326474,Payment,3491.91,USD,Pending,Smith Inc,North Anthony
581bdb24-fb9b-4e73-861d-bd0633984d38,2024-05-22,GB60AETH48633535555080,Payment,59.77,CHF,Completed,Graham-Beck,North Miranda
4801c674-f31d-4b18-abc8-f73c11d8c4a9,2024-12-06,GB94BAXA37172638615362,Payment,2107.91,CHF,Failed,N/A,South Mary
8bf9abe0-539f-414f-9215-c0df68c9d3bc,2024-06-29,GB29QNTJ56139912645625,Deposit,255.99,CHF,Failed,N/A,Bradleyborough
c944c028-cdb3-4fcb-bde3-6fb33e1d0428,2024-03-29,GB68TRGN77174365362979,Deposit,771.4,CHF,Pending,N/A,East Lesliemouth
7e410fa9-efde-42ad-b9a1-116aa4187dae,2024-10-02,GB98KODF36751442724372,Transfer,121.58,GBP,Failed,N/A,Port Nataliehaven
3d5f4ed8-2ee7-4951-9bf1-db14e7b89eb1,2024-12-20,GB46MYHS86851739282810,Payment,4063.21,GBP,Completed,Scott Ltd,Sandersview
ec497088-778b-4c39-91da-9a1be10a27fe,2024-12-09,GB91VVHZ47661349990722,Transfer,1633.74,CHF,Completed,N/A,Ellisonhaven
41fee0e4-dfb5-4d76-93b7-d2fe637d7f99,2024-03-10,GB25CJCU58587955659474,Payment,3222.32,CHF,Pending,N/A,South Amber
23c414ce-495a-4c93-b335-2b9dca051882,2024-04-17,GB06OQWV98573257720712,Withdrawal,1700.5,EUR,Completed,Martinez and Sons,Port James
65187621-9c27-478a-a421-7eba0f3aacd2,2025-01-09,GB09GCEJ04564782767839,Deposit,3636.42,USD,Pending,"Mccoy, Mullins and Underwood",Lake Kevin
d9e55035-a759-4157-92d6-894c31bc0a0a,2024-09-25,GB80OWHR86773737824503,Deposit,3391.04,EUR,Failed,Freeman Ltd,East Melissa
c8c3b829-2bc4-4b89-96e7-cd6303b4e8ba,2024-09-15,GB58QWAO40260361223867,Transfer,3036.6,USD,Completed,Ramirez-Woodward,South Barry
3fc71eb7-8e63-4887-a7aa-1e7a88863ed3,2024-07-09,GB43ETIT79980670993973,Payment,4429.93,CHF,Failed,N/A,West Dawnville
3d96cad1-f8b0-4495-ab57-b67e3a029393,2024-03-05,GB37ANGS41343695384363,Transfer,1340.02,GBP,Failed,Harper-Brown,Smithbury
9af478ea-a622-4e13-b969-174de5d41439,2024-05-06,GB80PBFY06260390536472,Payment,4909.72,CHF,Pending,N/A,East Kathryn
4acba79a-50b0-4eea-a8ea-df4ead2e5a18,2024-08-28,GB02LPIB97685361651561,Withdrawal,3071.3,CHF,Failed,Lamb Ltd,North Deborah
f018ba85-0fb7-4b99-94bc-2231914bda79,2024-08-07,GB10BHMV14049767150226,Transfer,2591.46,USD,Failed,N/A,West Jennifer
54daa8e0-5395-4ea9-b238-be6ea4ae2786,2024-05-23,GB54DVWM05972976225008,Withdrawal,1668.53,GBP,Pending,Wallace-Davies,West Diana
7c98999b-087c-45f0-b9cc-03995f8baa1c,2025-02-13,GB14VNEG35967561156410,Withdrawal,2079.07,GBP,Pending,Gallagher-Barrett,Dawnborough
04a80d53-189c-4acc-9e6d-0aa6906121ad,2024-11-16,GB48ISUQ21513939806536,Payment,2789.16,CHF,Failed,Mcdonald-Rhodes,Grayton
5262e235-a8d2-4270-9373-1c627015f06d,2024-07-05,GB03ZYPP70578706085206,Payment,2369.07,USD,Completed,Maldonado-Smith,South Feliciachester
e312ad64-65b1-46e4-bf18-9f96083882cd,2024-12-24,GB53WVOY52863698339837,Withdrawal,2902.41,EUR,Failed,Hoffman LLC,New Kenneth
7cd074cc-7328-4d92-b1c3-c101bf42b318,2024-12-13,GB91FKSD23698330351765,Payment,3239.78,GBP,Completed,N/A,West Anthonychester
9447754c-f918-4f9d-95b7-04b28559e504,2024-09-12,GB11HMJX49573526621249,Payment,4118.64,GBP,Failed,Hunter-Randolph,Cisnerosfort
49e63b2a-36d4-4451-9a63-88694b2abadb,2024-08-16,GB17ALHI92318237939914,Payment,412.03,USD,Pending,N/A,Patriciafort
edbad8c2-97d4-44d3-9337-9a8d72596741,2024-03-03,GB57NBYB31343248593095,Withdrawal,1820.01,GBP,Completed,Aguilar Group,East Angelicaside
520be990-1cfd-43ba-ac19-018244b6b430,2024-03-06,GB63RQPF05565072392912,Payment,1821.32,EUR,Failed,N/A,West Harryborough
66f1789d-955a-4651-bc8c-230826d74b54,2025-02-10,GB55SAII08946695162221,Withdrawal,3320.69,GBP,Failed,"Davis, Key and Lambert",Matthewmouth
e58d822d-04db-4ea5-824a-824e9b9d078a,2024-06-01,GB46SMGM76206612999349,Withdrawal,853.05,USD,Pending,Good-Chavez,Smithfurt
c3718230-78de-4f43-8e02-7ea2fbaa747f,2024-09-19,GB26KJNY23164356886029,Withdrawal,2477.65,GBP,Failed,N/A,West Kaylashire
8bb01e64-f0f0-4981-934f-673ab36925fd,2024-11-24,GB57PSVO82964745527757,Withdrawal,4334.16,EUR,Completed,N/A,Sanchezberg
af29287f-01be-4282-9dde-6fe9325193be,2025-02-09,GB13HJQK91642767877920,Transfer,4294.95,EUR,Failed,"Ortega, Graham and Costa",East Dana
2068bdd0-88ca-478a-b698-3cbc85a7e00d,2024-06-24,GB84UXCM31242807585858,Withdrawal,4328.16,USD,Failed,N/A,Port Jennifer
9f8e84d6-01c1-4438-aa67-8e60a9498e0b,2024-07-08,GB72AJLI20569857885461,Deposit,2095.68,USD,Completed,N/A,South Olivia
a46c11e8-2c32-4414-8726-6ee1f687b9e9,2024-06-06,GB75BRIA13421108819366,Deposit,2882.01,CHF,Pending,"Baird, Ruiz and Oliver",Port Davidberg
a8f9fc89-6080-41ba-9003-072276542a6c,2024-11-12,GB87JGLS58988949943241,Payment,3843.18,USD,Completed,Meyer Inc,Melanieberg
f14ea672-f546-44e9-aa8e-46bc44a8b3dc,2024-05-19,GB70TAHZ48397123778059,Withdrawal,4721.14,GBP,Failed,N/A,Collinsland
9af8a3ab-3d74-4097-b7d5-c7cbd729eef1,2025-01-29,GB50FTMA33268710755636,Deposit,919.07,EUR,Completed,N/A,Lake Anthonyfurt
dfc5e17b-058a-4833-ad9e-003bbdc0e565,2024-08-04,GB72NMUN83969284270849,Transfer,3602.8,USD,Completed,N/A,Markshire
e8bb97bf-2dab-4ffa-9042-4a3efc96480c,2024-08-09,GB60MUHZ57151041319170,Deposit,4491.77,EUR,Failed,N/A,Davidview
502a71af-0e4a-4823-822c-8e308281a30c,2024-07-19,GB82ZNRO86230567552952,Withdrawal,984.03,CHF,Pending,"Smith, Collins and Walters",Port Erin
f50fe724-6cea-4d10-8927-3fe8382cc6b1,2024-11-08,GB84MJJT25450444508238,Transfer,295.71,GBP,Pending,Davis-Hayes,Ericborough
5a1a3c02-2b7d-460e-b342-e2b937754ec4,2024-08-13,GB04SLPP58641605907109,Transfer,3348.84,CHF,Failed,Flores Group,Gordonbury
2d1ad931-aac7-4685-a734-da6970ae0c6b,2024-06-08,GB79BFAW17330103136543,Transfer,2289.37,EUR,Pending,N/A,Michelletown
90720e83-b1a0-4d57-98aa-f1d62548a333,2024-05-25,GB41PPAM25847171423909,Deposit,3242.3,CHF,Failed,N/A,South Katherinefurt
3ea93a32-bd80-42ce-b936-c1c52c87773e,2024-09-05,GB52IJOS28400002591979,Transfer,1871.13,EUR,Failed,N/A,Steeleland
35207eb6-75b8-4790-93f5-85088e0a0c60,2024-08-15,GB27ZYEH44113667818060,Deposit,3383.19,GBP,Completed,N/A,North Kristina
ffb3a3e1-d856-40a9-9587-ffcdadb0d6b0,2024-09-24,GB52XCCF56055960646953,Deposit,4840.99,GBP,Pending,"Logan, Mathews and Price",Mcculloughbury
c70ebab5-0b80-4db0-b0ee-9f98b511e401,2024-11-06,GB66JCOP78726300324911,Withdrawal,3467.84,GBP,Pending,N/A,Perkinsmouth
d8e534da-1602-4ec6-877c-23f61a7efea7,2025-02-10,GB35DESE45619335915220,Withdrawal,2673.24,CHF,Pending,N/A,Port Sherrifurt
e59285f0-21bd-4372-acc5-044cd0d690a3,2024-09-18,GB27ROIG27853579185917,Transfer,4619.93,USD,Failed,"Hayes, Perez and Kirk",West Heatherville
1cdf1e68-6259-44e4-b239-1d5d0d07e698,2024-12-04,GB30RRPA90425213298138,Transfer,346.33,GBP,Pending,N/A,North Tanyachester
eeb83d5a-0a11-4b65-8c2f-b53127db82d8,2024-03-14,GB94SKZI43534563287723,Deposit,199.4,USD,Pending,Wilson-Lucas,Jacobchester
de85fb5a-3b6f-4f71-a5cd-76088fe8b888,2024-06-16,GB91EGTW09536791740646,Payment,1336.68,USD,Completed,N/A,Port Tiffany
3a8d7d70-bd78-417e-a28c-b49eb49fff92,2024-10-11,GB35BMVO01833824228202,Deposit,1011.5,CHF,Completed,N/A,Wolfshire
bbf81ea7-51a2-4da5-b45c-92e9f12dd86a,2024-05-07,GB19DJAP05663320400271,Deposit,4113.08,CHF,Failed,N/A,Bellmouth
635b67b0-6d70-46bb-9a4a-2c6500d595e7,2024-07-19,GB81MSVP82874070017119,Withdrawal,489.61,USD,Completed,Lewis Ltd,Carriehaven
706e5d88-6aab-4d31-bca9-411c41076ebd,2024-08-23,GB15RMYB06238365547196,Deposit,481.62,EUR,Failed,Bradley-Bray,Lake Amanda
7e9e337c-2756-4d46-ad9d-5a3e49a71008,2025-01-25,GB67IMJF16400739661897,Payment,1179.04,EUR,Completed,"Turner, Flores and Sampson",Thomasside
577c4170-61b1-4346-a57c-8d0de4a7de27,2024-07-15,GB34VTYF14849247576239,Withdrawal,2446.91,USD,Failed,N/A,West Scottside
9f695427-d337-44e9-b887-a78420c7d5f1,2024-10-12,GB62TMWO75548880042638,Transfer,3906.69,EUR,Completed,N/A,Marthahaven
ec5b9488-1daf-464f-93dd-02b14149990f,2024-07-25,GB02WASZ29186735005234,Payment,3702.92,CHF,Completed,Vazquez Inc,New Daryl
8246a442-8d23-45a7-9d91-f9594dd3fbd6,2024-07-02,GB25YFBO59382427629728,Payment,4057.8,USD,Failed,N/A,East Garyberg
498aec89-888f-481b-b30a-d20bd00a83f3,2024-09-20,GB92EGYU03013620855952,Deposit,2966.28,EUR,Pending,Smith Group,North Jessicamouth
b4ca0e56-6367-4b0b-ad72-3016c43f8284,2024-10-31,GB58AQYA11800750908905,Deposit,650.82,GBP,Pending,N/A,South George
cb2a2c47-35dd-4466-9218-72ff0bf3704d,2024-08-14,GB44EXWW52505713752540,Deposit,4255.19,CHF,Failed,Willis PLC,Amberburgh
4be252c7-9db4-4dea-bbf1-0b233db1e498,2024-08-05,GB17ZLVE21054867835367,Transfer,4987.83,EUR,Pending,"Mcdaniel, Price and Matthews",Wileyville
837ed6af-f8a0-406a-9c2b-f6c5e5953482,2024-11-17,GB83FXQN50660754616551,Transfer,137.12,USD,Failed,"Stein, Kim and Ballard",Laurenport
c6bc896d-8082-4cbd-ac91-9c6ecc17fcef,2024-09-10,GB83QQEG00131287604021,Withdrawal,663.85,GBP,Failed,N/A,Amandafort
1fb0040b-f474-4430-84ec-e9feeeeb5d5b,2024-06-23,GB38CPUQ75430366737557,Deposit,2303.59,GBP,Pending,N/A,Amandamouth
f343f385-6041-48dc-ab07-df04e492c2c6,2024-06-06,GB80OPLP91850072940078,Payment,2353.98,USD,Completed,Harrison Ltd,Port Daniel
e98a467c-dd8d-4ab2-8370-bb7e87d85521,2024-06-28,GB27TZOM42245772867531,Deposit,4798.47,USD,Pending,N/A,Jimenezstad
13b4d846-615b-4c62-bcc6-23284b541424,2025-02-17,GB41HDBE17538962178016,Transfer,4721.34,GBP,Pending,N/A,North Lisafurt
62f1022a-39c6-4082-8edf-74c124080bb0,2024-08-11,GB38WQIL43660569702327,Deposit,550.53,USD,Pending,"Wood, Mccullough and Ballard",Hunterton
3d4824c7-718e-49d6-80cb-70c14af1b6e2,2024-03-06,GB11FNFC64592258386104,Withdrawal,4725.33,USD,Pending,N/A,Port Aaron
f4287ea2-defe-483b-9c77-c1b37fa6613a,2024-11-15,GB29HOTJ04217877797145,Payment,433.25,CHF,Pending,N/A,Webbside
931c7bb5-5329-4d14-94b7-22c54af7238e,2025-01-29,GB69JKDH98561007150756,Deposit,3579.06,EUR,Pending,Berry and Sons,South Kimberly
29d30fd5-a270-4c92-988c-0b9c53f36ad9,2024-05-15,GB70AOVB93229573680385,Deposit,1292.43,EUR,Pending,Brooks-White,East Monica
0a4f1019-3a4a-4639-8d28-93150c94e491,2024-11-05,GB17DPGG89715989414453,Deposit,2785.56,EUR,Pending,N/A,East Donald
4c90caa1-7395-4ba4-bb72-d89b435ea7ee,2024-11-10,GB02ZJDY51931380867366,Transfer,1694.0,CHF,Completed,Gould Inc,Lake Joseph
17aa0f20-5b0a-4e72-9f11-99dcae291f88,2024-07-23,GB74FYRV95484252371623,Transfer,3217.14,GBP,Pending,Simmons-Kelly,Andersonhaven
d827ddb8-4017-4d8e-8d02-00d634ba2ac4,2024-11-14,GB17XTIA04684019332775,Deposit,4313.22,GBP,Completed,"Diaz, Mcdaniel and Garcia",Thompsonberg
a48af59b-2965-40f5-9d8d-27d7abdb1e03,2024-05-10,GB34LWZV64690883536500,Deposit,4649.42,EUR,Pending,N/A,Smithville
472e4501-6b6c-4731-bb50-6b8a2df27e6a,2025-02-14,GB68YXZH65271408307794,Transfer,3752.95,USD,Failed,N/A,South Dakotastad
67b6ae1b-912f-4c16-b9e1-f88e8cfde468,2024-09-01,GB45SNYB07320254267099,Withdrawal,195.24,GBP,Failed,N/A,Robinsonchester
355f82c0-01db-4556-8401-5f2e21453df1,2024-06-15,GB34YZOC92706791159504,Deposit,1501.13,CHF,Failed,"Lane, Sandoval and Turner",South Cherylberg
7ac9f030-251a-4700-8ff1-4fa542f2263e,2024-09-14,GB34XFMG13621543568334,Payment,4155.24,GBP,Completed,N/A,Steveville
6b09e18f-f21c-482b-b253-1f2f7d4636d5,2024-02-26,GB06PUZZ47246365804648,Withdrawal,250.6,USD,Failed,N/A,Robinsonshire
e90ff5e3-4d9b-49d2-bf88-9d427f99991f,2024-08-27,GB25WPEK91835002187953,Payment,3917.08,USD,Pending,N/A,East Scottfort
c27cb66a-9fbd-407d-a71d-1b4904f23fa5,2024-11-15,GB93XCOS39977784145191,Withdrawal,3838.73,CHF,Completed,"Carter, Smith and Smith",Virginiaview
1dc9cc26-b206-4e12-bb74-71ddc22e8895,2024-05-09,GB92FFTA78998107839963,Deposit,3745.43,CHF,Completed,N/A,West Wandastad
fd4d3594-9348-48fe-a8a2-4528845d9bf5,2024-10-22,GB54DSYD37550268564982,Payment,4763.84,USD,Failed,"Miranda, Guerrero and Peters",Jamesshire
25f3ac68-5b4d-4f72-b732-b51ae369d904,2024-07-17,GB73REGC92612865171994,Deposit,4081.56,USD,Completed,N/A,Durhamside
5e22a373-b8ed-4c8d-ab0f-d03b19885a97,2024-03-28,GB05TEYH88437971848644,Transfer,2933.75,CHF,Pending,"Durham, Duncan and Meyer",Brownborough
5c877dd2-418a-401a-8672-120f9f54afd0,2024-12-15,GB16CNWL10237655515047,Transfer,3108.55,GBP,Pending,N/A,Port Travisfort
22304cc2-7a06-4179-86c1-ea7f9fbe7f1a,2024-10-07,GB95AOJL11133101364637,Deposit,4913.77,EUR,Completed,"Morrison, Campbell and Lopez",South Williambury
0e0ba4f6-6e2e-45b9-9b9a-156e2c07b927,2024-10-12,GB10RZED23498019993115,Transfer,2397.45,GBP,Pending,N/A,Kennethbury
d56f3bd4-d5bc-4f82-924e-85d0b16acaa7,2024-03-03,GB06SBCS15784535464401,Deposit,4977.07,EUR,Failed,Adams PLC,Sarahfort
aeb588c5-f492-4dc4-91b3-026dcad18d1d,2024-11-28,GB11WTSU75999347902770,Deposit,4918.77,GBP,Failed,"Johnston, Glenn and Schmidt",Warnermouth
f3179324-a564-4ba4-8ade-2162abd610ae,2024-03-06,GB93JDGP97344242549314,Deposit,316.28,CHF,Failed,"Ingram, Stewart and Spencer",North Heather
e209c259-b9a1-4612-8f8c-de4e497a8539,2024-05-15,GB31GAPQ63680465267034,Withdrawal,462.94,USD,Failed,Townsend Ltd,West Jane
d67fc63c-fe95-49e4-a1fa-c3f7d0c21992,2024-07-10,GB96KDKQ46297223883735,Withdrawal,1296.41,EUR,Completed,"Rice, Wood and Gibson",East Linda
32ef486c-6a80-4b9d-b860-b2c820f54ce9,2024-04-14,GB66WKCS95679035733512,Withdrawal,461.27,GBP,Completed,Morton-Brooks,New Robertberg
4bfbc746-b239-467d-aaee-427ca4ac409b,2025-01-27,GB22NFOR08462824170591,Deposit,522.65,USD,Failed,N/A,South Brian
d3d27239-cbda-4ce1-9e5f-887c65706548,2024-12-28,GB26CYTN72588298677644,Payment,2509.31,USD,Pending,"Madden, Lane and Hamilton",Anthonychester
239c804f-ebdb-443a-8757-76476d5e3c35,2024-05-30,GB15QAWD60485908282036,Deposit,2599.97,CHF,Completed,N/A,New Markchester
